OTU,ID
ASV2386,249173
ASV2002,292105
ASV1104,589071
ASV0942,589071
ASV2191,589071
ASV1532,545538
ASV3086,933150
ASV2349,1093466
ASV5089,354150
ASV5049,354150
ASV5047,354150
ASV1110,354150
ASV0091,354150
ASV2418,354150
ASV0132,354150
ASV0851,354150
ASV0173,354150
ASV0046,354150
ASV0678,354150
ASV0055,354150
ASV0353,354150
ASV4442,354150
ASV1355,354150
ASV1293,396266
ASV1827,4343793
ASV2820,4343793
ASV4370,4343793
ASV0249,4343793
ASV3943,4343793
ASV1763,579073
ASV3843,962736
ASV1191,139292
ASV3052,139292
ASV3508,139292
ASV2033,4338511
ASV2371,531332
ASV1934,531332
ASV3132,531332
ASV0140,320593
ASV3321,531335
ASV1101,436314
ASV2376,2224797
ASV0337,1101451
ASV0947,796406
ASV2352,894654
ASV1875,894654
ASV3095,4403801
ASV3000,4404862
ASV3018,140826
ASV3713,732609
ASV3111,592649
ASV3902,826668
ASV2673,390344
ASV2193,349929
ASV2294,107784
ASV2850,2093501
ASV1135,1106667
ASV3981,1028133
ASV3231,522961
ASV0825,210236
ASV3906,1129191
ASV1119,940348
ASV5984,892000
ASV2270,892000
ASV0724,938948
ASV1216,4423702
ASV2487,879040
ASV3934,4388411
ASV1464,314599
ASV1174,583089
ASV0234,68458
ASV1202,851822
ASV1230,851822
ASV2184,211527
ASV3733,342375
ASV1546,356606
ASV2030,360315
ASV1145,798260
ASV0142,798260
ASV3077,219727
ASV2977,661229
ASV0190,368334
ASV2260,960076
ASV2643,960076
ASV0984,960076
ASV1236,960076
ASV0097,960076
ASV0278,960076
ASV1856,960076
ASV6274,960076
ASV2962,1109067
ASV0645,2493172
ASV3850,844589
ASV3885,1012112
ASV3565,373928
ASV0863,4416230
ASV0623,512485
ASV1566,569576
ASV3128,955582
ASV6451,2297613
ASV3123,2297613
ASV2114,2297613
ASV0741,252003
ASV3592,811449
ASV1789,511452
ASV0559,988932
ASV2723,471180
ASV2949,298621
ASV2769,336950
ASV2857,585360
ASV0486,225487
ASV1914,225487
ASV1760,91903
ASV1453,91903
ASV1524,503315
ASV2090,4432435
ASV2682,147648
ASV2591,147648
ASV3091,317811
ASV2113,593908
ASV3892,352392
ASV1677,352392
ASV3168,541894
ASV3816,541894
ASV3517,541894
ASV0036,541894
ASV3628,541894
ASV2149,541894
ASV3223,541894
ASV4739,749837
ASV2023,749837
ASV0511,607810
ASV1454,676761
ASV2754,217746
ASV3241,593692
ASV1626,572010
ASV1097,572010
ASV0172,789831
ASV0961,789831
ASV3629,789831
ASV1816,789831
ASV2044,1108523
ASV0638,647343
ASV4731,4409769
ASV0407,214450
ASV1084,518584
ASV3420,807415
ASV0409,1101669
ASV2225,546876
ASV1471,165006
ASV1571,577152
ASV3698,862949
ASV2216,559177
ASV0634,78896
ASV1229,1083508
ASV2824,952171
ASV0575,594000
ASV0953,4405322
ASV3915,991740
ASV3224,832166
ASV0644,336559
ASV0265,632878
ASV0092,632878
ASV2199,1040768
ASV1583,4470101
ASV2041,1078587
ASV0752,1078587
ASV0552,1078587
ASV1481,10927
ASV2933,10927
ASV2818,10927
ASV0225,10927
ASV0545,10926
ASV2439,10926
ASV0580,10926
ASV0865,10926
ASV0054,10926
ASV0470,10926
ASV6264,10926
ASV2844,656928
ASV0290,362767
ASV3135,1089636
ASV3663,509047
ASV0169,967427
ASV0180,967427
ASV0796,12290
ASV0895,105042
ASV1660,564704
ASV3324,328043
ASV2138,211191
ASV1363,1106674
ASV0731,1106674
ASV1200,1106674
ASV0782,1106674
ASV2302,1117491
ASV3524,563192
ASV1445,587175
ASV3087,367995
ASV2577,571263
ASV1240,564411
ASV1597,521558
ASV1779,521558
ASV2465,138551
ASV3269,808459
ASV0632,583656
ASV1797,4141983
ASV1725,1025153
ASV3716,207153
ASV1407,891635
ASV1021,544125
ASV2481,263605
ASV2768,583388
ASV3232,583388
ASV1673,583388
ASV0599,583388
ASV0690,583388
ASV3511,1106494
ASV0419,4264515
ASV2738,586505
ASV0021,4308674
ASV4064,258636
ASV3811,548736
ASV3827,548736
ASV1414,1023806
ASV0128,1085832
ASV0448,1085832
ASV1675,187147
ASV0325,187147
ASV1143,541859
ASV2696,1104739
ASV0902,781203
ASV2105,543740
ASV2963,1026231
ASV1034,590243
ASV3319,556100
ASV4253,206209
ASV1528,541299
ASV1501,541299
ASV1141,887484
ASV4206,3859
ASV4280,1119093
ASV3379,344244
ASV1298,1066410
ASV3557,361902
ASV2057,1078167
ASV0786,144059
ASV1094,114821
ASV0829,114821
ASV1764,114821
ASV3515,590798
ASV1933,287021
ASV2345,336761
ASV2131,1040796
ASV2361,318760
ASV3097,995583
ASV2389,4417791
ASV2685,4393261
ASV0406,330668
ASV3518,1111551
ASV2121,1068847
ASV1413,1068847
ASV2502,1068847
ASV3219,901995
ASV2826,103229
ASV1302,1140434
ASV1063,1081489
ASV2290,1081489
ASV0048,590482
ASV2995,4474906
ASV3596,683891
ASV1117,683891
ASV1077,560961
ASV1036,576308
ASV1738,576308
ASV2354,2188240
ASV3009,639329
ASV0568,580254
ASV1761,580254
ASV5010,580254
ASV2937,448778
ASV0432,376032
ASV0295,376032
ASV1091,376032
ASV0806,942852
ASV2951,942852
ASV1970,942852
ASV0546,315334
ASV0059,901786
ASV2209,314276
ASV0883,260956
ASV2684,260956
ASV1159,559612
ASV1180,98258
ASV1140,98258
ASV0709,780788
ASV6605,806566
ASV4075,98253
ASV0342,741010
ASV1939,523561
ASV2881,534970
ASV3783,439457
ASV1489,740831
ASV1676,740831
ASV1172,973597
ASV2967,818282
ASV1782,745482
ASV3533,1129515
ASV0768,561830
ASV1475,821325
ASV0535,821325
ASV0445,821325
ASV2759,890516
ASV0905,682857
ASV0416,4411469
ASV0839,4411469
ASV2733,901183
ASV0476,901183
ASV1663,1126893
ASV2406,656312
ASV1507,766159
ASV1286,592139
ASV1491,592139
ASV1103,802908
ASV0152,265832
ASV4282,265832
ASV5935,265832
ASV3678,155455
ASV3012,817648
ASV0258,2252883
ASV1766,254401
ASV2625,254401
ASV0824,648741
ASV3141,18486
ASV2867,1087966
ASV3805,1848083
ASV0371,1848083
ASV2204,625554
ASV1788,223474
ASV3134,99071
ASV0352,10442
ASV2715,985179
ASV1207,269609
ASV3116,724988
ASV0460,363358
ASV0956,363358
ASV1531,363358
ASV3286,1112762
ASV1277,163716
ASV4447,914108
ASV4289,546186
ASV2599,546186
ASV4194,415267
ASV0832,363646
ASV0253,176817
ASV0478,6859
ASV0338,584010
ASV1638,570238
ASV3283,246274
ASV2257,4329788
ASV3245,1109142
ASV1572,1110312
ASV0949,634948
ASV2942,715800
ASV3102,715800
ASV3153,695368
ASV0497,695368
ASV0022,695368
ASV5384,695368
ASV2233,695368
ASV1522,40351
ASV1591,814909
ASV2851,814909
ASV1861,814909
ASV0518,814909
ASV1114,4021961
ASV2266,4021961
ASV1710,326232
ASV2863,930283
ASV1290,1084045
ASV1032,1084045
ASV2839,1084045
ASV0268,1084045
ASV2146,1084045
ASV3061,761119
ASV1911,29533
ASV0418,1144188
ASV2491,322226
ASV3205,585547
ASV1853,4435655
ASV4824,296858
ASV4279,252665
ASV1118,1068470
ASV1922,73753
ASV2488,532521
ASV3143,1090029
ASV4052,574686
ASV3684,511542
ASV4485,681312
ASV3072,1015969
ASV3381,1015969
ASV4068,1015969
ASV3521,1015969
ASV1252,717565
ASV1462,834742
ASV3238,834742
ASV3445,834742
ASV0798,966231
ASV4896,819702
ASV2127,359581
ASV3268,1134828
ASV2484,4464192
ASV1587,656053
ASV2355,759751
ASV1190,759751
ASV3523,403701
ASV2501,469382
ASV3056,12574
ASV0901,12574
ASV1393,12574
ASV2102,526323
ASV2356,318396
ASV0957,1107468
ASV3880,1107468
ASV0528,577170
ASV3404,872014
ASV1449,101218
ASV1994,593894
ASV0467,523140
ASV4256,215509
ASV2096,525816
ASV0785,332835
ASV2307,74812
ASV0361,1577238
ASV0256,988314
ASV0247,988314
ASV0845,988314
ASV2124,988314
ASV0181,988314
ASV0410,988314
ASV1849,978664
ASV1541,575885
ASV0747,572218
ASV1473,22594
ASV2832,22594
ASV3210,12763
ASV0158,247849
ASV0695,923105
ASV0227,923105
ASV1455,923105
ASV0761,923105
ASV0706,923105
ASV2417,923105
ASV3742,97792
ASV2765,322759
ASV6454,922761
ASV2927,922761
ASV0763,922761
ASV1502,922761
ASV1895,922761
ASV1018,922761
ASV0306,922761
ASV3092,737649
ASV1535,359720
ASV2540,4401950
ASV2987,578911
ASV0844,250626
ASV1864,1127936
ASV4208,152713
ASV3876,820313
ASV4010,820313
ASV3133,820313
ASV4747,820313
ASV4962,820313
ASV6272,820313
ASV1540,820313
ASV2178,820313
ASV1826,820313
ASV6266,820313
ASV2351,820313
ASV1497,820313
ASV0515,524884
ASV0573,524884
ASV1322,524884
ASV3718,524884
ASV3857,305141
ASV1178,592129
ASV2737,790384
ASV1403,790384
ASV4302,790384
ASV1592,790384
ASV0936,790384
ASV0935,790384
ASV2259,4462592
ASV0777,522959
ASV0187,626739
ASV4832,540846
ASV0447,540846
ASV6595,540846
ASV0523,540846
ASV0479,540846
ASV0073,540846
ASV0076,540846
ASV3366,540846
ASV2573,540846
ASV1008,386892
ASV2212,578358
ASV3148,765455
ASV1404,765455
ASV3649,568345
ASV1013,568345
ASV5399,568345
ASV1381,568345
ASV0178,568345
ASV6348,568345
ASV0052,568345
ASV0400,568345
ASV0001,568345
ASV3734,997371
ASV2718,256361
ASV0294,278795
ASV3104,268764
ASV0614,788205
ASV3683,246881
ASV1162,226108
ASV2275,211089
ASV0100,1084952
ASV0876,1087556
ASV1943,1087556
ASV1206,563086
ASV2585,694172
ASV1792,621968
ASV0474,966091
ASV1720,779725
ASV0879,1145540
ASV3094,1145540
ASV1686,1145540
ASV2640,917443
ASV0846,323818
ASV3287,4391549
ASV1460,701221
ASV0174,4088116
ASV3720,544105
ASV0530,827300
ASV3540,584484
ASV0127,342427
ASV0915,342427
ASV3300,567336
ASV4032,264620
ASV3918,528441
ASV3875,3420500
ASV3291,588869
ASV0941,1090634
ASV1669,792868
ASV2835,585998
ASV2277,851567
ASV1176,851567
ASV1840,331392
ASV1903,813945
ASV1233,813945
ASV1905,4367455
ASV3110,356574
ASV3254,4461906
ASV3249,4348932
ASV3303,529793
ASV1146,4406944
ASV2089,907583
ASV6330,1010927
ASV0035,1010927
ASV1596,808095
ASV3447,4080002
ASV3866,577149
ASV1624,818959
ASV2647,245345
ASV3845,192970
ASV4723,4312980
ASV2173,785501
ASV2111,4344815
ASV3051,574051
ASV2565,4406407
ASV2764,4406407
ASV1365,156012
ASV2394,156012
ASV2597,217798
ASV4030,794948
ASV2608,585063
ASV0542,585063
ASV2518,212546
ASV1717,541252
ASV2126,577562
ASV0966,357624
ASV1899,1026498
ASV3392,213493
ASV0485,573270
ASV0790,830688
ASV1854,580121
ASV0143,789777
ASV1055,789777
ASV1727,789777
ASV1009,789777
ASV0072,789777
ASV0207,789777
ASV1081,789777
ASV3598,789777
ASV2672,789777
ASV1493,202454
ASV0922,318367
ASV0543,366851
ASV3498,4380675
ASV3626,4380675
ASV0986,571406
ASV1179,111520
ASV0309,816282
ASV2397,555445
ASV1611,831409
ASV2969,2827692
ASV3520,520046
ASV1366,310558
ASV2932,511378
ASV2974,7505
ASV1612,170549
ASV3131,905618
ASV2822,4104836
ASV2462,807046
ASV0480,1082539
ASV0513,1082539
ASV0405,1082539
ASV0693,696563
ASV1639,696563
ASV1330,1074625
ASV0590,1074625
ASV2533,1074625
ASV3578,1074625
ASV3822,88168
ASV4167,902836
ASV4268,579633
ASV2743,515709
ASV1945,4409130
ASV3082,4455120
ASV4285,335955
ASV4033,1930655
ASV3374,1032692
ASV2095,579293
ASV3842,579293
ASV2374,4424807
ASV0991,302470
ASV0558,4357413
ASV3407,250187
ASV3888,277106
ASV4613,533417
ASV4950,533417
ASV4714,533417
ASV5717,533417
ASV5145,533417
ASV0069,533417
ASV5862,533417
ASV5912,533417
ASV5478,533417
ASV5516,533417
ASV6558,533417
ASV6058,533417
ASV5968,533417
ASV3313,2255
ASV0924,348567
ASV0992,873972
ASV2875,969805
ASV2141,311942
ASV0166,549760
ASV1770,909401
ASV3503,4312247
ASV3250,309441
ASV1184,569939
ASV1734,825256
ASV1318,408706
ASV1338,582083
ASV1848,582083
ASV1987,514272
ASV2542,316869
ASV2303,820945
ASV6265,854272
ASV0878,854272
ASV1076,854272
ASV3284,48579
ASV1619,48579
ASV0441,362621
ASV0182,694548
ASV1625,694548
ASV6487,694548
ASV1582,694548
ASV6327,694548
ASV0026,694548
ASV6179,694548
ASV2953,610753
ASV2829,549891
ASV0347,509913
ASV0308,509913
ASV3410,509913
ASV1780,564267
ASV2139,809463
ASV2594,809463
ASV1367,1052930
ASV0734,257510
ASV5015,257510
ASV3620,257510
ASV0713,257510
ASV4611,257510
ASV5099,257510
ASV0967,580909
ASV0326,580909
ASV0668,580909
ASV3295,528782
ASV1573,588929
ASV1124,588929
ASV1237,588929
ASV0729,588929
ASV0998,4428627
ASV1631,1131194
ASV1120,278075
ASV3859,155932
ASV6570,804175
ASV0712,804175
ASV5837,804175
ASV1485,804175
ASV4686,804175
ASV1690,800415
ASV1692,800415
ASV3601,556383
ASV0919,1088647
ASV0233,1088647
ASV2026,1088647
ASV1395,1088647
ASV3145,1062123
ASV2452,380567
ASV3721,98909
ASV3672,906197
ASV1166,567796
ASV3217,346299
ASV3493,608473
ASV4798,608473
ASV2802,608473
ASV0698,608473
ASV0469,608473
ASV2538,608473
ASV3476,608473
ASV0708,608473
ASV0795,608473
ASV4793,608473
ASV4801,608473
ASV1504,568229
ASV1112,805785
ASV3137,986534
ASV1514,986534
ASV1441,1148343
ASV0499,710745
ASV1402,710745
ASV0781,710745
ASV1192,710745
ASV1307,710745
ASV1173,710745
ASV6049,710745
ASV6602,710745
ASV2971,710745
ASV1346,630496
ASV4284,550890
ASV0033,367944
ASV1238,356568
ASV0444,356568
ASV2864,814721
ASV0250,4468959
ASV0009,4468959
ASV0434,339084
ASV2274,339084
ASV1341,339084
ASV2989,339084
ASV1480,569481
ASV0738,569481
ASV0930,569481
ASV0228,569481
ASV0068,569481
ASV2215,331093
ASV1023,331093
ASV3261,4477796
ASV2968,746799
ASV3003,45149
ASV2375,369027
ASV1510,325947
ASV2051,325947
ASV1447,151049
ASV6434,608293
ASV3991,608293
ASV0113,899488
ASV0037,899488
ASV2808,899488
ASV6516,899488
ASV2046,242577
ASV3662,252045
ASV3791,365496
ASV0519,848816
ASV0168,1011088
ASV0436,1011088
ASV0141,1011088
ASV0700,1011088
ASV1806,1011088
ASV0458,1011088
ASV2675,1011088
ASV4713,1011088
ASV0817,1011088
ASV6271,1011088
ASV1024,1011088
ASV6448,1011088
ASV3182,1011088
ASV2631,1064003
ASV3096,607212
ASV3394,607212
ASV1474,607212
ASV1287,607212
ASV0504,136056
ASV0746,4453083
ASV2360,823634
ASV0622,531928
ASV0691,918212
ASV3213,222818
ASV1362,279470
ASV1466,1052435
